Title,URL,Description,Author,Date,News Outlet,Search Terms
Locked Shields: NATO-Manöver für Cyberkrieger,https://www.heise.de/hintergrund/Locked-Shields-NATO-Manoever-fuer-Cyberkrieger-9761805.html,"Jährlich organisiert die NATO die Locked-Shields-Übung. Sie simuliert dafür eine ganze Nation, die von internationalen Blue Teams verteidigt wird.",Frank Neugebauer,2024-06-14 06:00:00,Heise,Aktive Cyberabwehr
Cyber-Angreifer: BSI benennt aktive Tätergruppen,https://www.heise.de/news/Cyber-Angreifer-BSI-benennt-aktive-Taetergruppen-9745223.html,"Je eine Liste der in Deutschland aktiven staatlichen Akteure und der Cybercrime-Gruppierungen hilft dabei, Bedrohungsmeldungen besser einzuordnen.", Jürgen Schmidt,2024-06-10 08:23:00,Heise,Aktive Cyberabwehr
KI-Ankündigungsreigen auf Microsofts Ignite,https://www.heise.de/select/ct/2023/28/2332113284481940234,"Copiloten überall: Microsoft nutzte seine Hausmesse Ignite Mitte November, um die hohen KI-Ambitionen zu demonstrieren und um alle KI-Produkte mit einem einheitlichen Label zu versehen.",Peter Siering,2023-12-01 00:00:00,Heise,Aktive Cyberabwehr
"Kurz informiert: NetzDG, Cyberagentur, Edge, Bose",https://www.heise.de/news/Kurz-informiert-NetzDG-Cyberagentur-Edge-Bose-4639786.html,Unser werktäglicher News-Überblick fasst die wichtigsten Nachrichten des Tages kurz und knapp zusammen., Isabel Grünewald,2020-01-16 17:55:00,Heise,Aktive Cyberabwehr
Cyberagentur des Bundes: Geplanter Start verschoben,https://www.heise.de/news/Cyberagentur-des-Bundes-Geplanter-Start-verschoben-4639179.html,Im Januar sollte die Cyberagentur des Bundes ihre Arbeit aufnehmen. Doch noch immer ist keine GmbH gegründet und kein Gebäude bezogen. ,,2020-01-16 07:32:00,Heise,Aktive Cyberabwehr
Blue Teaming: Wie man die Verteidigung gegen Internetangriffe übt ,https://www.heise.de/hintergrund/Blue-Teaming-Wie-man-die-Verteidigung-gegen-Internetangriffe-uebt-4454807.html,"In Übungen spielen Blue Teams verschiedene Szenarien durch, um Angriffe auf IT-Systeme und Unternehmensnetzwerke abzuwehren.",Frank Neugebauer,2019-07-16 05:00:00,Heise,Aktive Cyberabwehr
Cyberagentur entsteht am Flughafen Leipzig/Halle,https://www.heise.de/news/Cyberagentur-entsteht-am-Flughafen-Leipzig-Halle-4462665.html,"Nicht Leipzig, nicht Halle, sondern in der Mitte, am Flughafen Leipzig/Halle soll die Cyberagentur des Bundes entstehen.",,2019-07-04 07:22:00,Heise,Aktive Cyberabwehr
Bitkom-Umfrage: Mehrheit hat Angst vor Cyberkrieg,https://www.heise.de/news/Bitkom-Umfrage-Mehrheit-hat-Angst-vor-Cyberkrieg-4305540.html,Sechs von zehn Internetnutzern in Deutschland haben Angst vor einem Cyberkrieg. Das hat eine Umfrage des Digitalverbands Bitkom ergeben.,Robin Brand,2019-02-12 12:48:00,Heise,Aktive Cyberabwehr
6. Cybersicherheits-Konferenz: Aktive Cyberabwehr wird weiter ausgebaut,https://www.heise.de/news/6-Cybersicherheits-Konferenz-Aktive-Cyberabwehr-wird-weiter-ausgebaut-4088942.html,Mit einem IT-Sicherheitsgesetz 2.0 will das Bundesinnenministerium die Sicherheit im Cyberraum ausbauen.,Detlef Borchers,2018-06-21 12:49:00,Heise,Aktive Cyberabwehr
"Netzpolitischer Wochenrückblick KW 17: Aktive Cyberabwehr, Filter gegen Terror und verklagter Verfassungsschutz",https://netzpolitik.org/2019/netzpolitischer-wochenrueckblick-kw-17-aktive-cyberabwehr-filter-gegen-terror-und-verklagter-verfassungsschutz/,Die Cyberabwehr des Bundes soll zukünftig aktiver werden und der Berliner Verfassungsschutz verliert eine Klage gegen FragDenStaat. Uploadfilter gegen Terror werden weiterhin diskutiert und exklusive Dokumente belegen weitere Ermittlungen der USA gegen Julien Assange.  Zudem veröffentlichen wir den Transparenzbericht für März.,Lorenz Mrohs,2019-04-26 15:46:33,np_org,Aktive Cyberabwehr
"Was vom Tage übrig blieb: Facebook-Moderatoren, Cyberkrieg und irische Mieten",https://netzpolitik.org/2019/was-vom-tage-uebrig-blieb-facebook-moderatoren-cyberkrieg-und-irische-mieten/,"Eine erschreckende Reportage über die Arbeitsumstände bei einem Dienstleister für Facebook-Moderatoren. Das Innenministerium will mehr Möglichkeiten für die aktive Cyberabwehr von Angriffen. In Dublin treiben internationale Unternehmen die Mieten ins Unerträgliche. Die nicht gerade schönsten, aber lesenswertesten Reste des Tages.",Sachverständigenrat für externe Links,2019-06-19 18:00:50,np_org,Aktive Cyberabwehr
Wünsche an die neue BSI-Chefin,https://netzpolitik.org/2023/claudia-plattner-wuensche-an-die-neue-bsi-chefin/,"Claudia Plattner wird neue Chefin des BSI. Der technische Background der Mathematikerin stimmt viele aus der IT-Sicherheits-Community hoffnungsvoll. Wir haben gefragt, was sie sich von Plattner wünschen und welche Aufgaben auf sie warten.",Anna Biselli,2023-02-09 15:02:57,np_org,Aktive Cyberabwehr
Was in ihrem digitalen Fahrplan steht,https://netzpolitik.org/2024/von-der-leyen-wiedergewaehlt-was-in-ihrem-digitalen-fahrplan-steht/,"Die alte und neue Kommissionpräsidentin hat Leitlinien für ihre zweite Amtszeit vorgestellt. Europa soll mehr KI entwickeln, das Personal von Sicherheitsbehörden soll verdoppelt und verdreifacht werden, das Buchen von grenzübergreifenden Zugfahrten einfacher werden. Die Chatkontrolle wird nicht erwähnt.",Maximilian Henning,2024-07-19 17:34:29,np_org,Aktive Cyberabwehr
Darf das BKA Schadsoftware auf infizierten Rechnern manipulieren?,https://netzpolitik.org/2021/emotet-darf-das-bka-schadsoftware-auf-infizierten-rechnern-manipulieren/,"Das Bundeskriminalamt war daran beteiligt, die Infrastruktur der Schadsoftware-Familie Emotet zu zerschlagen. Dabei haben die Ermittler offenbar auf 40.000 infizierten Systemen Daten verändert. Das ist ein schwerwiegender Eingriff, zur Rechtsgrundlage schweigen die Beteiligten.",Anna Biselli,2021-02-08 13:54:34,np_org,Aktive Cyberabwehr
Cyber-Abwehrzentrum fordert besseren Schutz statt Angriffe,https://netzpolitik.org/2018/stromausfall-durch-hacker-cyber-abwehrzentrum-fordert-besseren-schutz-statt-angriffe/,"Droht Europa ein Stromausfall durch Hacker-Angriffe? Das Nationale Cyber-Abwehrzentrum hat dazu ein Lagebild erstellt, das wir veröffentlichen. Die Koordinierungsstelle fordert bessere Schutzmaßnahmen, aber keine offensiven Fähigkeiten. Verteidigung bleibt die beste Verteidigung.",Andre Meister,2018-10-09 17:08:29,np_org,Aktive Cyberabwehr
Bisher nicht-öffentliches Protokoll zu #Landesverrat: Justizminister Maas vs. Ex-Generalbundesanwalt Range,https://netzpolitik.org/2016/bisher-nicht-oeffentliches-protokoll-zu-landesverrat-justizminister-maas-vs-ex-generalbundesanwalt-range/,"Ein bisher nicht-öffentliches Protokoll einer Sondersitzung des Rechtsausschusses im Deutschen Bundestag zur #Landesverrats-Affäre gibt interessante Einblicke, wer was wann von Seiten der Bundesregierung gewusst hatte.",Markus Beckedahl,2016-08-24 10:56:38,np_org,Aktive Cyberabwehr
Noch mehr Überwachung geplant: Bundesregierung erarbeitet neue Cybersicherheitsstrategie,https://netzpolitik.org/2016/noch-mehr-ueberwachung-geplant-bundesregierung-erarbeitet-neue-cybersicherheitsstrategie/,Die Bundesregierung will im Herbst eine neue Cybersicherheitsstrategie für Deutschland auf den Weg bringen. Dazu gehören mehr Überwachungsmaßnahmen und eine aktive Rolle im Cyberkrieg. Das zeigt eine gemeinsame Recherche von Zeit-Online und dem Deutschlandfunk.,Ingo Dachwitz,2016-07-07 14:11:57,np_org,Aktive Cyberabwehr
Live-Blog aus dem Geheimdienst-Untersuchungsausschuss: Snowden-Dokumente sind nachvollziehbar und reale Gefahren,https://netzpolitik.org/2016/live-blog-aus-dem-geheimdienst-untersuchungsausschuss-bsi-und-bmi-ueber-den-schutz-der-it-systeme-des-bundes/,"In der 104. Sitzung des Untersuchungsausschusses sagten der BSI-Vizepräsident und der Architekt der heutigen Bundes-IT, dass die Snowden-Dokumente authentisch und nachvollziehbar sind. Deutlich wurde erneut die schizophrene Rolle des BSI, das aus dem BND hervor ging und dessen Vizepräsident im Leitungsstab des BND von den Abhör-Aktionen Eikonal und Glotaic wusste.",Andre Meister,2016-06-23 11:37:22,np_org,Aktive Cyberabwehr
"Wir enthüllen, wie der BND für 300 Millionen Euro seine Technik aufrüsten will",https://netzpolitik.org/2015/strategische-initiative-technik-wir-enthuellen-wie-der-bnd-fuer-300-millionen-euro-seine-technik-aufruesten-will/,"Glasfasern abschnorcheln, Verschlüsselung knacken, Computer hacken: Der BND baut seine Internet-Überwachung massiv aus. Das geht aus dem 300 Millionen Euro teuren geheimen Programm Strategische Initiative Technik hervor, das wir veröffentlichen. Abgeordnete und Zivilgesellschaft kritisieren die neuen Befugnisse und fordern einen Stopp des Aufrüstungsprogramms.",Andre Meister,2015-09-21 09:21:46,np_org,Aktive Cyberabwehr
Verteidigungsministerium erlaubt Bundeswehr Cyberwar und offensive digitale Angriffe,https://netzpolitik.org/2015/geheime-cyber-leitlinie-verteidigungsministerium-erlaubt-bundeswehr-cyberwar-und-offensive-digitale-angriffe/,"Die Bundeswehr erklärt den Cyber-Raum zum Kriegsgebiet und rüstet sich zum digitalen Angriff mit offensiven Cyber-Fähigkeiten. Das geht aus einer geheimen Leitlinie zur Cyber-Verteidigung von Ministerin von der Leyen hervor, die wir veröffentlichen. Abgeordnete und zivilgesellschaftliche Organisationen kritisieren die neuen Befugnisse ohne gesellschaftliche Debatte.",Andre Meister,2015-07-30 14:37:23,np_org,Aktive Cyberabwehr
Deutsches Luft- und Raumfahrtzentrum Ziel von Spionageangriffen  Herkunft ungeklärt,https://netzpolitik.org/2014/deutsches-luft-und-raumfahrtzentrum-ziel-von-spionageangriffen-herkunft-ungeklaert/,"Das Deutsche Zentrum für Luft- und Raumfahrt versucht seit Monaten, sich gegen ausgefeilte Spionageangriffe zu verteidigen. Das geht aus einem Bericht der aktuellen Printausgabe des Spiegel hervor. Mehrere Computer seien mit Trojanern infiziert worden, diese hätten jedoch nur wenige Spuren in Logdateien hinterlassen, zerstörten sich bei Entdeckung selbst und konnten daher nur schwer aufgespürt werden. []",Anna Biselli,2014-04-14 10:19:28,np_org,Aktive Cyberabwehr
Die Ukraine ist die erste Frontlinie eines echten Cyberkonflikts,https://www.spiegel.de/ausland/cyberangriffe-die-ukraine-ist-die-erste-frontlinie-eines-echten-cyberkonflikts-a-935fdf98-6bc0-420a-a138-4d6e9eecb06b,"Ukrainische Regierungssites wurden attackiert, nun erwartet der IT-Experte John Hultquist weitere Angriffe. Auch Deutschland könne zum Ziel werden, wenn es der Gaspipeline Nord Stream 2 die Betriebserlaubnis verweigert.",,2022-01-20 18:01:50,Spiegel,Aktive Cyberabwehr
Bundesamt für IT-Sicherheit rudert zurück,https://www.manager-magazin.de/politik/deutschland/bundesamt-fuer-it-sicherheit-bsi-in-der-kritik-a-1246648.html,,,2019-01-06 13:44:01,Spiegel,Aktive Cyberabwehr
"PIN, TAN - und weg ist die Kohle!",https://www.spiegel.de/spiegel/online-banking-was-tun-gegen-digitale-raeuberbanden-a-1136221.html,"Kriminelle greifen verstärkt im Internet an und erleichtern arglose Bankkunden um ihr Geld. Doch die digitalen Räuberbanden schädigen nicht nur Verbraucher, sie könnten auch eine neue Finanzkrise auslösen. Was tun?",,2017-02-26 17:43:00,Spiegel,Aktive Cyberabwehr
Digitale Panzerknacker,https://www.spiegel.de/wirtschaft/digitale-panzerknacker-a-e443901a-0002-0001-0000-000149766116,"PIN, TAN  und weg ist das Geld. Seit viele Bankgeschäfte online stattfinden, greifen Kriminelle bevorzugt im Internet an. Die digitalen Räuberbanden sind nicht nur eine Gefahr für Verbraucher, sie könnten auch eine neue Finanzkrise auslösen.",,2017-02-24 13:00:00,Spiegel,Aktive Cyberabwehr
Krieg ist Wiederbelebung der Nato,https://taz.de/Archiv-Suche/!5861178,"... wird stärkeres Augenmerk auf die Cyberabwehr gelegt werden. Heutzutage kann alles... Reservisten und rund 28.000 aktiven Soldaten. Eine größere Truppenstärke, mehr...",Unknown,2022-06-29 19:38:00,taz,Aktive Cyberabwehr
Mauern um ein Abkommen,https://taz.de/Archiv-Suche/!5833020,"..., der maritimen Sicherheit, der Minenräumung, Cyberabwehr und Cybersicherheit stärken. Der deutsche.... Deutsche Menschenrechtsvereinigungen, die in Kolumbien aktiv sind, fragten auf Twitter nach...",Katharina Wojczenko,2022-02-03 17:31:00,taz,Aktive Cyberabwehr
BSI und Seehofer unter Druck,https://taz.de/Archiv-Suche/!5562927,"... die Polizei gesetzlich ermächtigt werden, aktive Cyberabwehr zu betreiben, also solche Täter...",Unknown,2019-01-06 11:13:00,taz,Aktive Cyberabwehr
Millionen für Projekte gegen Terror,https://taz.de/Archiv-Suche/!5338101,... und zum Ausbau der sogenannten Cyberabwehr eingesetzt werden. BND hält sich... weiter vermindern und zugleich einen aktiven Beitrag zur Förderung deutscher Spitzenforschung...,Unknown,2016-09-08 08:50:00,taz,Aktive Cyberabwehr
Datenleak:BSI soll Frühwarnsystem für Hackerangriffe aufbauen,https://www.golem.de/news/datenleak-bsi-soll-fruehwarnsystem-fuer-hackerangriffe-aufbauen-1901-138597.html,Nach der Aufklärung des  Politiker-Hacks  will die Bundesregierung ähnliche Vorfälle künftig besser verhindern. Dazu soll eine bessere Aufklärung der Verbraucher vor den Gefahren im Netz gehören. Und ein  .          Von             Friedhelm Greis,"""IT-Sicherheitskennzeichen""",2019-01-09 00:00:00,golem,Aktive Cyberabwehr
Schluss mit der Trennung zwischen militärischer und ziviler Forschung,https://www.faz.net/aktuell/wirtschaft/die-trennung-militaerischer-und-ziviler-forschung-muss-aufhoeren-19552156.html,"So geht die deutsche Innovationspolitik nicht weiter, warnen führenden Fachleute. Sie schlagen nicht weniger als den Bruch mit der gängigen Praxis vor.",Stephan Finsterbusch,2024-02-29 07:23:59,FAZ,Aktive Cyberabwehr
Schwachstelle Internetsicherheit  was Deutschland tun muss,https://www.faz.net/aktuell/wirtschaft/unternehmen/bgp-routing-und-mehr-schwachstelle-internetsicherheit-19447637.html,"Unsere wichtigste Kommunikationsinfrastruktur ist gefährdeter, als viele glauben. Washington hat das erkannt und handelt  auch wir müssen wachsamer sein. Ein Gastbeitrag.",Haya Schulmann und Michael Waidner,2024-01-28 08:07:38,FAZ,Aktive Cyberabwehr
Die EZB prüft 100 Banken mit einem Cyberangriff,https://www.faz.net/aktuell/finanzen/ezb-prueft-100-banken-mit-cyberangriff-stresstest-fuer-kreditinstitute-19412515.html,"Die Aufseher wollen herausfinden, wie robust die IT-Systeme europäischer Großbanken gegen Angriffe von Hackern sind. Wie der erste Cyber-Bankenstresstest Schwachstellen aufdecken soll.",Hanno Mußler,2023-12-28 18:08:43,FAZ,Aktive Cyberabwehr
Wir müssen das Vermögen der Kriminellen einziehen,https://www.faz.net/aktuell/politik/inland/clans-in-berlin-justizsenatorin-will-vermoegen-von-kriminellen-einziehen-19026383.html,"Die Berliner Justizsenatorin Felor Badenberg will härter gegen Clankriminalität vorgehen. Im Interview spricht sie über eigene Rassismuserfahrungen, ihre Zeit beim Verfassungsschutz und die Gefahr der AfD.","Markus Wehner, Berlin",2023-07-12 04:59:52,FAZ,Aktive Cyberabwehr
"Wir müssen uns daran gewöhnen, dass Krisen zur Normalität gehören",https://www.faz.net/aktuell/politik/inland/thomas-de-maiziere-wir-sind-zu-langsam-und-zu-sorglos-18908490.html,Der frühere Bundesinnenminister Thomas de Maizire wirbt für eine umfassende Staatsreform. Er will Regeln für den Ausnahmezustand festlegen. Bei nationalen Katastrophen soll der Bund zuständig sein.,"Helene Bubrowski, Berlin",2023-05-21 15:02:26,FAZ,Aktive Cyberabwehr
Wie Schweden und Finnland die NATO verändern würden,https://www.faz.net/aktuell/politik/ausland/ukraine-schweden-und-finnland-wuerden-die-nato-veraendern-18029544.html,Nicht nur für die beiden skandinavischen Länder wäre der Beitritt zur NATO ein historischer Schritt. Auch das Bündnis würde sich wandeln  und zwei starke Partner hinzugewinnen.,Thomas Gutschker und Matthias Wyssuwa,2022-05-13 17:05:03,FAZ,Aktive Cyberabwehr
Krieg im Internet,https://www.faz.net/pro/d-economy/russlands-cyberangriffe-gegen-die-ukraine-krieg-im-internet-17874336.html,Russland flankiert seinen Angriffskrieg in der Ukraine mit Cyberattacken. Die können auch Deutschland treffen. Wieso sich unser Land auch hier besser wappnen muss. Ein Gastbeitrag.,Haya Shulman,2022-03-14 11:35:46,FAZ,Aktive Cyberabwehr
BSI untersucht Smartphones aus China,https://www.faz.net/aktuell/wirtschaft/sicherheitsluecken-und-zensur-bsi-untersucht-smartphones-aus-china-17554792.html,"Nachdem die Cyberabwehr in Litauen vor chinesischen 5G-Smartphones gewarnt hat, nehmen private Sicherheitsexperten die verdächtigen Geräte unter die Lupe. Auch das Bundesamt für Sicherheit in der Informationstechnik geht dem Report nach.",,2021-09-25 13:56:25,FAZ,Aktive Cyberabwehr
Warum Deutschland der Ukraine Waffen liefern sollte,https://www.faz.net/aktuell/politik/ausland/warum-deutschland-der-ukraine-waffen-liefern-sollte-17375421.html,"Die Weigerung, der Ukraine auch militärisch zu helfen, ist aus der Zeit gefallen. Es liegt im deutschen und europäischen Interesse, die Verteidigungsfähigkeit des Landes zu stärken. Ein Gastbeitrag.",Nicu Popescu,2021-06-11 11:51:52,FAZ,Aktive Cyberabwehr
Amerika im Cyberdilemma,https://www.faz.net/aktuell/wirtschaft/china-und-russland-starten-hacker-offensive-gegen-amerika-17265727.html,Mit gleich zwei großen Hackerangriffen testen Russland und China die Geduld der noch jungen Regierung und des neuen Präsidenten Joe Biden. Die Cyberattacken unterscheiden sich jedoch wesentlich.,"Winand von Petersdorff, Washington",2021-03-27 16:07:02,FAZ,Aktive Cyberabwehr
Die Erpresser werden aggressiver,https://www.faz.net/pro/d-economy/warum-it-sicherheit-und-digitalisierung-nur-zusammen-gehen-17139206.html,"BSI-Chef Arne Schönbohm verteidigt Deutschland im Internet. Er spricht im F.A.Z.-Interview über die schlimmste Hacker-Attacke seit langem  und fordert, dass Sicherheit zur Chefsache werden muss.",Bastian Benrath,2021-01-11 09:49:46,FAZ,Aktive Cyberabwehr
